-1,-1,-1,-1
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.87,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.86,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,0,0
100.85,0.00,11411,0
100.85,0.00,15057,0
100.85,0.00,18116,0
100.86,0.00,18886,0
100.86,0.00,20774,0
100.86,0.00,22482,0
100.86,0.00,26658,0
100.85,0.00,28712,0
100.85,0.00,28882,0
100.86,0.00,29452,0
100.86,0.00,30370,0
100.86,0.00,30862,0
100.86,0.00,30996,0
100.85,0.00,30996,0
100.85,0.00,30560,0
100.85,0.00,29656,0
100.85,0.00,29656,0
100.85,0.00,29464,0
100.85,0.00,28056,0
100.85,0.00,28056,0
100.85,0.00,28614,0
100.86,0.00,26920,0
100.86,0.00,26920,0
100.86,0.00,25892,0
100.86,0.00,24240,0
100.86,0.00,24240,0
100.86,0.00,23054,0
100.86,0.00,22288,0
100.86,0.00,22288,0
100.86,0.00,22180,0
100.86,0.00,21352,0
100.86,0.00,20496,0
100.86,0.00,19266,0
100.86,0.00,18578,0
100.86,0.00,18578,0
100.86,0.00,17338,0
100.86,0.00,16056,0
100.86,0.00,16056,0
100.86,0.00,14013,0
100.86,0.00,12754,0
100.86,0.00,12754,0
100.86,0.00,12556,0
100.86,0.00,12556,0
100.86,0.00,11466,0
100.86,0.00,10423,0
100.86,0.00,10423,0
100.86,0.00,9475,0
100.86,0.00,13810,0
100.86,0.00,13810,0
100.86,0.00,12975,0
100.86,0.00,12186,0
100.86,0.00,12186,0
100.86,0.00,11450,0
100.86,0.00,10755,0
100.86,0.00,10755,0
100.86,0.00,9777,0
100.86,0.00,8888,0
100.86,0.00,8079,0
100.86,0.00,7344,0
100.86,0.00,10261,0
100.86,0.00,10261,0
100.86,0.00,12113,0
100.86,0.00,11011,0
100.86,0.00,11011,0
100.86,0.00,10010,0
100.86,0.00,9100,0
100.86,0.00,9100,0
100.86,0.00,8272,0
100.86,0.00,7519,0
100.86,0.00,7519,0
100.86,0.00,6835,0
100.86,0.00,11492,0
100.86,0.00,11492,0
100.86,0.00,13585,0
100.86,0.00,13585,0
100.86,0.00,14975,0
100.86,0.00,19714,0
100.86,0.00,19714,0
100.86,0.00,19528,0
100.86,0.00,19604,0
