1860.107422,
1857.643127,
1852.462769,
1852.951050,
1849.777222,
1852.195740,
1850.784302,
1852.149963,
1850.341797,
1849.929810,
1852.096558,
1850.463867,
1849.807739,
1845.924377,
1847.091675,
1846.313477,
1846.092224,
1838.256836,
1832.740784,
1817.161560,
1818.016052,
1799.049377,
1759.933472,
1744.216919,
1738.670349,
1741.256714,
1793.945312,
1856.491089,
1847.389221,
2088.256836,
1988.937378,
1956.565857,
1954.299927,
1910.842896,
1915.573120,
1875.976562,
1855.712891,
1854.347229,
1913.528442,
1894.851685,
1885.887146,
1880.050659,
1879.562378,
1874.191284,
1859.329224,
1857.620239,
1858.840942,
1878.684998,
1865.379333,
1865.310669,
1867.996216,
1868.064880,
1865.890503,
1830.566406,
1793.479919,
1761.062622,
1729.148865,
1710.426331,
1699.851990,
1681.808472,
1685.279846,
1694.381714,
1725.341797,
1836.204529,
1862.106323,
1916.946411,
1938.644409,
1924.171448,
1939.041138,
1914.230347,
1912.986755,
1896.438599,
1855.735779,
1856.979370,
1898.147583,
1895.751953,
1894.241333,
1891.746521,
1888.793945,
1885.131836,
1864.334106,
1862.892151,
1861.495972,
1887.107849,
1878.585815,
1877.464294,
1861.373901,
1864.746094,
1860.794067,
1875.000000,
1871.315002,
1868.942261,
1869.308472,
1864.723206,
1865.013123,
1891.723633,
1873.069763,
1865.211487,
1868.286133,
1866.897583,
1864.303589,
1840.530396,
1804.054260,
1769.485474,
1752.052307,
1745.407104,
1744.750977,
1748.313904,
1753.150940,
1787.399292,
1851.882935,
1867.332458,
1892.044067,
1937.210083,
1910.644531,
1907.516479,
1906.448364,
1905.273437,
1871.070862,
1863.136292,
1862.327576,
1892.356873,
1885.986328,
1882.614136,
1879.150391,
1876.510620,
1876.052856,
1877.151489,
1871.681213,
1863.258362,
1867.210388,
1889.358521,
1870.460510,
1871.559143,
1877.906799,
1867.919922,
1869.918823,
1866.966248,
1856.765747,
1850.807190,
1842.163086,
1821.853638,
1776.588440,
1753.250122,
1735.618591,
1740.036011,
1746.192932,
1794.021606,
1861.839294,
1866.012573,
1932.273865,
1907.424927,
1900.611877,
1906.417847,
1897.438049,
1895.141602,
1894.264221,
1889.892578,
1894.676208,
1895.385742,
1864.425659,
1869.949341,
1866.088867,
1892.532349,
1875.122070,
1872.634888,
1873.168945,
1871.070862,
1864.845276,
1863.914490,
1865.676880,
1883.743286,
1868.728638,
1866.111755,
1868.972778,
1871.871948,
1870.895386,
1870.407104,
1873.168945,
1848.976135,
1823.951721,
1798.019409,
1788.253784,
1768.020630,
1746.948242,
1732.032776,
1730.567932,
1722.190857,
1719.802856,
1727.493286,
1748.512268,
1842.697144,
1871.482849,
1931.442261,
1916.893005,
1926.124573,
1923.927307,
1917.526245,
1922.096252,
1910.987854,
1874.069214,
1869.651794,
1867.752075,
1870.849609,
1897.872925,
1900.611877,
1924.583435,
1908.767700,
1903.541565,
1888.938904,
1869.705200,
1872.436523,
1871.292114,
1871.139526,
1866.287231,
1885.643005,
1886.886597,
1881.759644,
1882.713318,
1874.557495,
1878.585815,
1867.996216,
1870.994568,
1868.873596,
1873.214722,
1873.535156,
1872.024536,
1875.732422,
1872.703552,
1870.460510,
1849.632263,
1835.350037,
1815.818787,
1767.944336,
1731.689453,
1709.983826,
1697.586060,
1714.256287,
1818.771362,
1867.210388,
1869.285583,
1945.632935,
1923.484802,
1929.588318,
1900.367737,
1897.071838,
1892.234802,
1890.213013,
1870.506287,
1868.873596,
1866.477966,
1872.558594,
1887.893677,
1886.154175,
1881.271362,
1881.126404,
1880.737305,
1879.539490,
1879.928589,
