1844.215393,
1838.966370,
1833.938599,
1828.201294,
1823.974609,
1809.005737,
1784.957886,
1767.044067,
1756.446838,
1751.907349,
1752.883911,
1779.029846,
1820.068359,
1853.073120,
1851.486206,
1853.172302,
1851.486206,
1849.899292,
1849.143982,
1847.068787,
1848.999023,
1854.713440,
1854.393005,
1851.806641,
1853.126526,
1853.271484,
1856.155396,
1853.103638,
1850.708008,
1857.467651,
1850.631714,
1850.074768,
1854.835510,
1857.765198,
1856.300354,
1857.154846,
1853.126526,
1859.840393,
1852.981567,
1855.712891,
1859.596252,
1857.421875,
1852.928162,
1857.322693,
1859.031677,
1857.566833,
1875.511169,
1861.595154,
1862.350464,
1863.479614,
1866.744995,
1862.083435,
1862.892151,
1860.816956,
1862.106323,
1862.747192,
1859.909058,
1868.385315,
1857.986450,
1870.948792,
1861.404419,
1864.181519,
1861.694336,
1868.797302,
1862.106323,
1868.774414,
1862.915039,
1859.085083,
1862.136841,
1865.089417,
1860.229492,
1865.821838,
1862.281799,
1865.501404,
1866.676331,
1864.356995,
1862.571716,
1861.206055,
1866.966248,
1868.408203,
1862.937927,
1863.136292,
1865.013123,
1862.327576,
1869.407654,
1868.186951,
1865.036011,
1861.572266,
1865.089417,
1860.496521,
1859.863281,
1864.746094,
1865.036011,
1868.896484,
1863.891602,
1866.676331,
1865.135193,
1865.989685,
1868.553162,
1861.938477,
1867.309570,
1863.403320,
1866.165161,
1864.402771,
1866.477966,
1868.164062,
1866.500854,
1863.037109,
1869.064331,
1865.432739,
1867.477417,
1869.827271,
1866.188049,
1868.408203,
1867.507935,
1867.355347,
1863.159180,
1865.379333,
1866.966248,
1866.676331,
1872.337341,
1867.797852,
1869.384766,
1871.337891,
1867.454529,
1867.454529,
1867.553711,
1870.895386,
1867.897034,
1867.431641,
1870.437622,
1867.797852,
1869.895935,
1865.333557,
1867.286682,
1868.675232,
1872.192383,
1868.728638,
1866.134644,
1865.989685,
1867.630005,
1868.942261,
1864.967346,
1873.214722,
1869.064331,
1865.867615,
1870.651245,
1874.755859,
1873.580933,
1870.071411,
1869.773865,
1872.436523,
1868.530273,
1870.437622,
1875.732422,
1871.658325,
1872.291565,
1870.407104,
1867.652893,
1866.867065,
1868.408203,
1868.530273,
1868.850708,
1871.337891,
1868.896484,
1868.118286,
1869.506836,
1870.407104,
1870.338440,
1869.018555,
1866.920471,
1869.827271,
1869.949341,
1867.286682,
1865.455627,
1869.949341,
1868.629456,
1868.751526,
1868.873596,
1867.843628,
1872.413635,
1868.484497,
1869.407654,
1866.287231,
1868.919373,
1867.530823,
1865.455627,
1867.996216,
1867.088318,
1872.482300,
1866.432190,
1839.988708,
1811.447144,
1804.687500,
1796.653748,
1787.330627,
1791.648865,
1805.618286,
1828.392029,
1860.351562,
1867.965698,
1871.459961,
1866.821289,
1868.751526,
1871.459961,
1870.117187,
1868.431091,
1865.257263,
1867.965698,
1872.093201,
1872.459412,
1868.797302,
1873.733521,
1871.070862,
1870.925903,
1874.855042,
1868.652344,
1872.291565,
1872.291565,
1871.948242,
1869.407654,
1867.431641,
1868.087769,
1871.482849,
1863.136292,
1870.559692,
1870.361328,
1868.186951,
1871.849060,
1869.361877,
1866.867065,
1880.783081,
1865.036011,
1873.947144,
1867.652893,
1876.930237,
1871.849060,
1873.214722,
1869.186401,
1870.315552,
1867.111206,
1873.390198,
1876.731873,
1869.705200,
1871.604919,
1872.680664,
1869.308472,
1873.901367,
1871.414185,
1871.047974,
1869.461060,
1871.536255,
1872.146606,
1868.209839,
1868.774414,
1868.629456,
1869.750977,
1871.315002,
1873.435974,
1868.995667,
1870.704651,
1867.164612,
1871.994019,
1869.827271,
1874.900818,
1873.634338,
1871.215820,
1872.268677,
1872.047424,
1875.686646,
1875.930786,
1877.075195,
1872.436523,
1875.389099,
1873.924255,
1869.529724,
1874.000549,
1873.435974,
1869.995117,
1873.733521,
1875.000000,
1870.948792,
1878.250122,
1876.930237,
1875.198364,
1870.407104,
1877.563477,
1874.313354,
1874.923706,
1874.191284,
1874.343872,
1873.046875,
1878.005981,
1873.901367,
1874.778748,
1873.611450,
1871.093750,
1876.876831,
1873.489380,
1867.874146,
1869.430542,
1874.435425,
1871.337891,
1870.971680,
1868.484497,
1873.023987,
1871.459961,
1874.221802,
1874.145508,
1871.116638,
1871.726990,
1880.271912,
1869.094849,
1872.024536,
1874.366760,
1876.731873,
1871.582031,
1873.489380,
1870.773315,
1872.093201,
1874.488831,
1875.411987,
1873.367310,
1873.779297,
1872.825623,
1872.482300,
1874.000549,
1871.582031,
1871.093750,
1863.723755,
1837.623596,
1828.834534,
1826.927185,
1810.935974,
1805.709839,
1820.777893,
1853.370667,
1868.652344,
1882.545471,
1878.318787,
1872.879028,
1870.338440,
1876.296997,
1869.064331,
1869.796753,
1872.337341,
1870.483398,
1876.464844,
1874.099731,
1872.238159,
1876.388550,
1874.267578,
1875.900269,
1871.139526,
1872.215271,
1870.094299,
1869.094849,
1872.337341,
1873.489380,
1870.582581,
1869.873047,
1872.192383,
1872.413635,
1882.225037,
1869.163513,
1872.360229,
1875.389099,
1876.686096,
1871.170044,
1873.069763,
1874.732971,
1870.628357,
1869.628906,
1873.413086,
1870.750427,
1878.295898,
1875.587463,
1872.825623,
1874.801636,
1866.378784,
