1870.483398,
1871.994019,
1870.071411,
1865.768433,
1866.920471,
1865.089417,
1865.943909,
1864.036560,
1863.746643,
1866.409302,
1863.281250,
1863.525391,
1860.305786,
1862.136841,
1863.182068,
1863.113403,
1860.641479,
1858.108521,
1862.159729,
1859.909058,
1864.891052,
1858.299255,
1859.573364,
1857.742310,
1858.200073,
1858.032227,
1856.124878,
1854.904175,
1856.323242,
1849.685669,
1851.119995,
1847.976685,
1846.290588,
1844.703674,
1842.849731,
1842.628479,
1841.697693,
1837.722778,
1836.105347,
1839.477539,
1840.621948,
1843.994141,
1841.575623,
1843.360901,
1845.413208,
1845.138550,
1848.144531,
1845.802307,
1850.585937,
1850.265503,
1850.753784,
1854.202271,
1852.005005,
1859.375000,
1857.032776,
1866.065979,
1872.024536,
1880.836487,
1882.102966,
1881.637573,
1880.691528,
1879.806519,
1876.342773,
1877.784729,
1875.732422,
1873.245239,
1878.128052,
1875.488281,
1873.168945,
1872.657776,
1871.925354,
1871.337891,
1868.530273,
1868.896484,
1868.484497,
1866.333008,
1870.826721,
1869.918823,
1866.897583,
1868.751526,
1866.966248,
1864.234924,
1864.646912,
1863.746643,
1861.495972,
1857.223511,
1851.074219,
1851.463318,
1851.661682,
1850.906372,
1849.609375,
1849.876404,
1847.755432,
1848.999023,
1849.441528,
1845.825195,
1847.091675,
1844.871521,
1846.946716,
1848.342896,
1845.825195,
1845.092773,
1852.172852,
1846.237183,
1848.899841,
1851.417542,
1848.831177,
1851.486206,
1849.929810,
1851.051331,
1849.075317,
1852.561951,
1850.608826,
1855.026245,
1853.416443,
1854.537964,
1864.891052,
1870.361328,
1873.336792,
1872.436523,
1879.127502,
1880.661011,
1878.494263,
1879.226685,
1879.837036,
1875.389099,
1878.196716,
1878.883362,
1876.953125,
1874.488831,
1878.982544,
1876.609802,
1874.832153,
1877.464294,
1878.219604,
1875.854492,
1878.372192,
1873.268127,
1870.872498,
1870.605469,
1873.855591,
1871.437073,
1871.261597,
1871.192932,
1869.163513,
1867.111206,
1866.432190,
1867.630005,
1861.328125,
1858.810425,
1856.323242,
1854.469299,
1856.033325,
1852.394104,
1852.439880,
1853.271484,
1854.957581,
1851.417542,
1852.493286,
1854.225159,
1847.366333,
1849.899292,
1852.981567,
1853.660583,
1849.365234,
1854.270935,
1853.561401,
