100.80,123
100.80,123
100.80,123
100.80,123
100.80,123
100.80,123
100.80,123
100.80,123
100.80,123
100.80,123
100.80,123
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,111
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,100
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.80,13552
100.79,13552
100.79,13552
100.79,13552
100.79,13552
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,16740
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,19488
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,11423
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,10708
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,16948
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,15407
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,14006
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12732
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,12988
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,11807
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,10733
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,9757
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8870
100.79,8063
100.79,8063
100.79,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,8063
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,14925
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,13568
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10322
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,10527
100.78,11685
100.78,11685
100.78,11685
100.78,11685
100.78,11685
100.78,11685
100.78,11685
100.78,11685
100.77,11685
100.77,11685
100.77,11685
100.77,11685
100.77,11685
100.77,11685
100.77,11685
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,10829
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,14738
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,12939
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,14397
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.77,18018
100.76,18018
100.76,18018
100.76,18018
100.76,18018
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,12066
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,16938
100.76,22974
100.76,22974
100.76,22974
100.76,22974
100.76,22974
100.76,22974
100.76,22974
100.76,22974
100.77,22974
100.77,22974
100.77,22974
100.77,22974
100.77,22974
100.77,22974
100.77,22974
100.77,22974
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,18882
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,21580
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,22742
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,19114
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,24506
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,23892
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,20068
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,16100
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,19654
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,17884
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,20934
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17526
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,17660
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,14293
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,24508
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,17128
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20544
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,20356
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,19522
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,20328
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,21652
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,15259
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19052
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,19568
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,18778
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,19728
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,15301
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,17478
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.77,19396
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,17682
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,18210
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.78,13960
100.77,13960
100.77,13960
100.77,13960
100.77,13960
100.77,13960
100.77,13960
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,15603
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,12576
100.77,21128
100.77,21128
100.77,21128
100.77,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,21128
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,18768
100.78,21120
