-1,-1,-1,-1
99.38,0.00,0,0
99.38,0.00,0,0
99.38,0.00,0,0
99.38,0.00,0,0
99.38,0.00,0,0
99.38,0.00,0,0
99.39,0.00,0,0
99.38,0.00,0,0
99.39,0.00,0,0
99.38,0.00,0,0
99.38,0.00,0,0
99.38,0.00,10836,0
99.38,0.00,9850,0
99.38,0.00,8954,0
99.37,0.00,8139,0
99.38,0.00,7399,0
99.38,0.00,6726,0
99.38,0.00,6114,0
99.38,0.00,5558,0
99.38,0.00,5052,0
99.39,0.00,4592,0
99.38,0.00,4174,0
99.38,0.00,3794,0
99.38,0.00,3449,0
99.38,0.00,3135,0
99.38,0.00,2849,0
99.38,0.00,2590,0
99.38,0.00,2354,0
99.38,0.00,2140,0
99.38,0.00,1945,0
99.38,0.00,1768,0
99.38,0.00,1607,0
99.38,0.00,1460,0
99.38,0.00,1327,0
99.38,0.00,1206,0
99.38,0.00,1096,0
99.38,0.00,996,0
99.38,0.00,905,0
99.38,0.00,822,0
99.38,0.00,747,0
99.38,0.00,679,0
99.38,0.00,10182,0
99.38,0.00,9256,0
99.38,0.00,10107,0
99.38,0.00,9188,0
99.38,0.00,10934,0
99.38,0.00,10638,0
99.38,0.00,9670,0
99.38,0.00,8790,0
99.38,0.00,10008,0
99.38,0.00,11615,0
99.38,0.00,10543,0
99.38,0.00,10024,0
99.38,0.00,9112,0
99.38,0.00,8283,0
99.38,0.00,7529,0
99.38,0.00,6844,0
99.38,0.00,6221,0
99.38,0.00,5655,0
99.37,0.00,5140,0
99.37,0.00,4672,0
99.37,0.00,4247,0
99.37,0.00,4247,0
99.38,0.00,3860,0
99.38,0.00,3509,0
99.38,0.00,3509,0
99.38,0.00,3189,0
99.37,0.00,3189,0
99.37,0.00,2899,0
99.37,0.00,2635,0
99.37,0.00,2635,0
99.38,0.00,2395,0
99.38,0.00,2177,0
99.38,0.00,2177,0
99.38,0.00,1979,0
99.38,0.00,1799,0
99.38,0.00,1799,0
99.38,0.00,1635,0
99.38,0.00,1486,0
99.38,0.00,1486,0
99.38,0.00,1350,0
99.38,0.00,1227,0
99.37,0.00,1115,0
99.37,0.00,1013,0
99.37,0.00,920,0
99.37,0.00,920,0
99.37,0.00,836,0
99.37,0.00,759,0
99.37,0.00,759,0
99.37,0.00,690,0
99.38,0.00,627,0
99.38,0.00,627,0
99.38,0.00,570,0
99.38,0.00,570,0
99.38,0.00,518,0
99.38,0.00,470,0
99.38,0.00,470,0
99.38,0.00,427,0
99.38,0.00,388,0
99.38,0.00,388,0
99.38,0.00,352,0
99.38,0.00,320,0
99.38,0.00,320,0
99.38,0.00,290,0
99.38,0.00,263,0
99.38,0.00,263,0
99.38,0.00,239,0
99.38,0.00,217,0
99.38,0.00,217,0
99.38,0.00,197,0
99.38,0.00,179,0
99.38,0.00,162,0
99.38,0.00,147,0
99.38,0.00,133,0
99.38,0.00,133,0
99.38,0.00,120,0
99.38,0.00,109,0
99.38,0.00,109,0
99.38,0.00,99,0
99.38,0.00,89,0
99.38,0.00,89,0
99.38,0.00,80,0
99.38,0.00,72,0
99.38,0.00,72,0
99.38,0.00,65,0
99.38,0.00,59,0
99.38,0.00,59,0
99.38,0.00,53,0
99.38,0.00,53,0
99.38,0.00,11315,0
99.38,0.00,12699,0
99.38,0.00,12699,0
99.38,0.00,11544,0
99.38,0.00,10494,0
99.38,0.00,10494,0
99.38,0.00,9540,0
99.37,0.00,8672,0
99.37,0.00,8672,0
99.37,0.00,7883,0
99.37,0.00,7166,0
99.37,0.00,6514,0
99.37,0.00,5921,0
99.37,0.00,5382,0
99.38,0.00,5382,0
99.38,0.00,4892,0
99.38,0.00,4447,0
99.38,0.00,4447,0
99.38,0.00,4042,0
99.38,0.00,4042,0
99.38,0.00,3674,0
99.38,0.00,3339,0
99.38,0.00,3339,0
99.38,0.00,3035,0
99.38,0.00,2759,0
99.38,0.00,2759,0
99.38,0.00,2508,0
99.38,0.00,2280,0
99.38,0.00,2280,0
99.38,0.00,2072,0
99.38,0.00,1883,0
99.38,0.00,1883,0
99.38,0.00,1711,0
99.38,0.00,1555,0
99.38,0.00,1555,0
99.38,0.00,1413,0
99.38,0.00,1284,0
99.38,0.00,1167,0
99.38,0.00,1060,0
99.38,0.00,963,0
99.38,0.00,963,0
99.38,0.00,875,0
99.38,0.00,795,0
99.38,0.00,795,0
99.38,0.00,722,0
99.38,0.00,722,0
99.38,0.00,656,0
99.38,0.00,596,0
99.38,0.00,596,0
99.37,0.00,541,0
99.37,0.00,491,0
99.37,0.00,491,0
99.37,0.00,446,0
99.37,0.00,405,0
99.37,0.00,405,0
99.37,0.00,368,0
99.37,0.00,334,0
99.37,0.00,334,0
99.37,0.00,11288,0
99.37,0.00,11288,0
99.37,0.00,10261,0
99.37,0.00,9328,0
99.37,0.00,8480,0
99.37,0.00,8480,0
99.37,0.00,10635,0
99.37,0.00,10925,0
99.37,0.00,11896,0
99.37,0.00,12329,0
99.37,0.00,11306,0
99.37,0.00,11306,0
99.37,0.00,12015,0
99.37,0.00,12015,0
99.37,0.00,11371,0
99.37,0.00,12376,0
99.37,0.00,12376,0
99.37,0.00,10827,0
