-1,-1,-1,-1
100.73,0.00,28242,0
100.72,0.00,26528,0
100.73,0.00,24922,0
100.72,0.00,23412,0
100.73,0.00,21992,0
100.73,0.00,19826,0
100.73,0.00,19274,0
100.73,0.00,18150,0
100.73,0.00,17004,0
100.73,0.00,16168,0
100.72,0.00,14819,0
100.72,0.00,13471,0
100.73,0.00,10965,0
100.73,0.00,9968,0
100.72,0.00,15404,0
100.73,0.00,14471,0
100.73,0.00,13593,0
100.72,0.00,12770,0
100.72,0.00,11996,0
100.72,0.00,11269,0
100.72,0.00,10585,0
100.72,0.00,9622,0
100.72,0.00,8747,0
100.72,0.00,7951,0
100.72,0.00,7228,0
100.72,0.00,6570,0
100.72,0.00,5972,0
100.72,0.00,5429,0
100.72,0.00,4935,0
100.73,0.00,4486,0
100.73,0.00,4078,0
100.73,0.00,3707,0
100.73,0.00,3369,0
100.72,0.00,3062,0
100.72,0.00,2783,0
100.72,0.00,17104,0
100.72,0.00,32434,0
100.73,0.00,25432,0
100.73,0.00,23119,0
100.73,0.00,21017,0
100.73,0.00,19106,0
100.72,0.00,17369,0
100.72,0.00,15789,0
100.72,0.00,14353,0
100.72,0.00,13048,0
100.72,0.00,11861,0
100.72,0.00,10782,0
100.72,0.00,9801,0
100.72,0.00,8910,0
100.72,0.00,10463,0
100.72,0.00,9511,0
100.71,0.00,8646,0
100.71,0.00,7859,0
100.71,0.00,7144,0
100.71,0.00,6494,0
100.72,0.00,5903,0
100.72,0.00,5366,0
100.72,0.00,4878,0
100.72,0.00,4434,0
100.72,0.00,4030,0
100.72,0.00,3663,0
100.72,0.00,3329,0
100.72,0.00,3026,0
100.72,0.00,2750,0
100.72,0.00,2500,0
100.72,0.00,2500,0
100.72,0.00,2272,0
100.72,0.00,2065,0
100.72,0.00,2065,0
100.72,0.00,1877,0
100.72,0.00,1706,0
100.72,0.00,1706,0
100.72,0.00,1550,0
100.72,0.00,1409,0
100.72,0.00,1409,0
100.72,0.00,1280,0
100.72,0.00,1163,0
100.72,0.00,1057,0
100.72,0.00,960,0
100.72,0.00,872,0
100.72,0.00,872,0
100.72,0.00,792,0
100.72,0.00,719,0
100.72,0.00,719,0
100.72,0.00,653,0
100.72,0.00,593,0
100.72,0.00,593,0
100.72,0.00,13306,0
100.72,0.00,16351,0
100.72,0.00,16351,0
